"datemv","datasourcemv","lknamemv","Lake.ID","taxon","litfoc","rd","maxdep","totfoc","tnsamp","lnsamp","lslsamp","lslfoc"
"2008-05-21","brasch","sarahw","27019101","myriophyllum.spicatum",0.264705882352941,1.03703703703704,1.8,0.238938053097345,113,102,60,0.433333333333333
"2008-05-21","brasch","sarahw","27019101","lemna.trisulca",0.137254901960784,1,4,0.123893805309735,113,102,60,0.216666666666667
"2008-05-21","johnson","coal","77004600","ceratophyllum.demersum",0.164556962025316,1.07692307692308,4.2,0.110169491525424,118,79,104,0.125
"2008-05-21","johnson","coal","77004600","potamogeton.crispus",0.30379746835443,1.2962962962963,6.3,0.228813559322034,118,79,104,0.25
"2008-05-21","johnson","coal","77004600","brasenia.schreberi",0.0632911392405063,1,1.3,0.0423728813559322,118,79,104,0.0480769230769231
"2008-05-21","johnson","coal","77004600","elodea.canadensis",0.189873417721519,1.13333333333333,3.1,0.127118644067797,118,79,104,0.144230769230769
"2008-05-21","johnson","coal","77004600","chara.spp",0.0126582278481013,2,1,0.00847457627118644,118,79,104,0.00961538461538462
"2008-05-21","johnson","coal","77004600","lemna.trisulca",0.0126582278481013,1,0.9,0.00847457627118644,118,79,104,0.00961538461538462
"2008-05-21","johnson","coal","77004600","ranunculus.aquatilis",0.0126582278481013,1,1.1,0.00847457627118644,118,79,104,0.00961538461538462
"2008-05-21","johnson","coal","77004600","myriophyllum.sibiricum",0.0126582278481013,1,1.2,0.00847457627118644,118,79,104,0.00961538461538462
"2008-05-21","johnson","coal","77004600","nuphar.variegata",0.126582278481013,1,1,0.0847457627118644,118,79,104,0.0961538461538462
"2008-05-21","johnson","coal","77004600","potamogeton.amplifolius",0.227848101265823,1.22222222222222,3.8,0.152542372881356,118,79,104,0.173076923076923
"2008-05-21","johnson","coal","77004600","potamogeton.illinoensis",0.0379746835443038,1,1.3,0.0254237288135593,118,79,104,0.0288461538461538
"2008-05-21","johnson","coal","77004600","potamogeton.praelongus",0.126582278481013,1.1,2.6,0.0847457627118644,118,79,104,0.0961538461538462
"2008-05-21","johnson","coal","77004600","potamogeton.zosterifomis",0.240506329113924,1,3,0.161016949152542,118,79,104,0.182692307692308
"2008-05-21","johnson","coal","77004600","utricularia.vulgaris",0.0126582278481013,1,0.8,0.00847457627118644,118,79,104,0.00961538461538462
"2008-05-21","johnson","coal","77004600","zizania.spp",0.0126582278481013,1,0.4,0.00847457627118644,118,79,104,0.00961538461538462
"2008-05-21","johnson","coal","77004600","potamogeton.robbinsii",0.734177215189873,2.29310344827586,3.9,0.491525423728814,118,79,104,0.557692307692308
"2008-05-21","johnson","coal","77004600","equisetum.fluviatile",0.0126582278481013,1,1.5,0.00847457627118644,118,79,104,0.00961538461538462
"2008-05-22","brasch","sarahe","27019102","ceratophyllum.demersum",0.2,1.07142857142857,1.6,0.186666666666667,75,70,49,0.285714285714286
"2008-05-22","brasch","sarahe","27019102","potamogeton.crispus",0.471428571428571,1.11764705882353,5,0.453333333333333,75,70,49,0.489795918367347
"2008-05-22","brasch","sarahe","27019102","myriophyllum.spicatum",0.185714285714286,1,2.3,0.173333333333333,75,70,49,0.244897959183673
"2008-05-22","brasch","sarahe","27019102","lemna.trisulca",0.214285714285714,1,2.5,0.2,75,70,49,0.26530612244898
"2008-05-24","dustin","southcenter","13002700","algae.filamentous",0.198090692124105,1,3.048,0.19212962962963,432,419,349,0.229226361031519
"2008-05-24","dustin","southcenter","13002700","ceratophyllum.demersum",0.195704057279236,1,3.84048,0.189814814814815,432,419,349,0.229226361031519
"2008-05-24","dustin","southcenter","13002700","potamogeton.crispus",0.835322195704057,1,5.88264,0.821759259259259,432,419,349,0.813753581661891
"2008-05-24","dustin","southcenter","13002700","elodea.canadensis",0.00715990453460621,1,1.64592,0.00694444444444444,432,419,349,0.00859598853868195
"2008-05-24","dustin","southcenter","13002700","chara.spp",0.0190930787589499,1,2.04216,0.0185185185185185,432,419,349,0.0229226361031519
"2008-05-24","dustin","southcenter","13002700","lemna.minor",0.00715990453460621,1,1.524,0.00694444444444444,432,419,349,0.00859598853868195
"2008-05-24","dustin","southcenter","13002700","myriophyllum.sibiricum",0.00954653937947494,1,1.18872,0.00925925925925926,432,419,349,0.0114613180515759
"2008-05-24","dustin","southcenter","13002700","nymphaea.spp",0.035799522673031,1,1.3716,0.0347222222222222,432,419,349,0.0429799426934097
"2008-05-24","dustin","southcenter","13002700","typha.spp",0.00238663484486874,1,0.85344,0.00231481481481481,432,419,349,0.00286532951289398
"2008-05-24","dustin","southcenter","13002700","potamogeton.robbinsii",0.0405727923627685,1,1.79832,0.0393518518518519,432,419,349,0.0487106017191977
"2008-05-24","dustin","southcenter","13002700","potamogeton.natans",0.035799522673031,1,1.3716,0.0347222222222222,432,419,349,0.0429799426934097
"2008-05-26","dustin","hill","1014200","potamogeton.crispus",0.0201342281879195,1,4.2672,0.0148514851485149,202,149,199,0.0150753768844221
"2008-06-01","dustin","cedar","49014000","algae.filamentous",0.306451612903226,1,4.572,0.22093023255814,86,62,72,0.263888888888889
"2008-06-01","dustin","cedar","49014000","ceratophyllum.demersum",0.032258064516129,1,6.096,0.0348837209302326,86,62,72,0.0416666666666667
"2008-06-01","dustin","cedar","49014000","potamogeton.richardsonii",0.0161290322580645,1,2.1336,0.0116279069767442,86,62,72,0.0138888888888889
"2008-06-01","dustin","cedar","49014000","chara.spp",0.67741935483871,1,6.096,0.511627906976744,86,62,72,0.611111111111111
"2008-06-01","dustin","cedar","49014000","stuckenia.pectinata",0.0161290322580645,1,0.85344,0.0116279069767442,86,62,72,0.0138888888888889
"2008-06-01","dustin","cedar","49014000","lemna.trisulca",0.032258064516129,1,0.39624,0.0232558139534884,86,62,72,0.0277777777777778
"2008-06-01","dustin","cedar","49014000","myriophyllum.sibiricum",0.0806451612903226,1,3.048,0.0581395348837209,86,62,72,0.0694444444444444
"2008-06-01","dustin","cedar","49014000","nuphar.spp",0.0161290322580645,1,3.048,0.0116279069767442,86,62,72,0.0138888888888889
"2008-06-01","dustin","cedar","49014000","typha.spp",0.0967741935483871,1,0.85344,0.0697674418604651,86,62,72,0.0833333333333333
"2008-06-01","dustin","cedar","49014000","potamogeton.amplifolius",0.032258064516129,1,1.88976,0.0232558139534884,86,62,72,0.0277777777777778
"2008-06-01","dustin","cedar","49014000","potamogeton.zosterifomis",0.0645161290322581,1,2.1336,0.0465116279069767,86,62,72,0.0555555555555556
"2008-06-01","dustin","cedar","49014000","zizania.palustris",0.145161290322581,1,0.85344,0.104651162790698,86,62,72,0.125
"2008-06-01","dustin","stolaf","81000300","algae.filamentous",0.596153846153846,1,3.44424,0.563636363636364,55,52,47,0.659574468085106
"2008-06-01","dustin","stolaf","81000300","ceratophyllum.demersum",0.461538461538462,1,3.2004,0.436363636363636,55,52,47,0.51063829787234
"2008-06-01","dustin","stolaf","81000300","potamogeton.crispus",0.403846153846154,1,2.4384,0.381818181818182,55,52,47,0.446808510638298
"2008-06-01","dustin","stolaf","81000300","chara.spp",0.0961538461538462,1,2.16408,0.0909090909090909,55,52,47,0.106382978723404
"2008-06-01","dustin","stolaf","81000300","myriophyllum.sibiricum",0.0769230769230769,1,1.12776,0.0727272727272727,55,52,47,0.0851063829787234
"2008-06-01","dustin","stolaf","81000300","nymphaea.spp",0.0192307692307692,1,0.64008,0.0181818181818182,55,52,47,0.0212765957446809
"2008-06-01","dustin","stolaf","81000300","potamogeton.zosterifomis",0.230769230769231,1,4.38912,0.218181818181818,55,52,47,0.234042553191489
"2008-06-02","dustin","carlos","21005700","algae.filamentous",0.00938086303939963,1,1.70688,0.00796178343949045,628,533,572,0.00874125874125874
"2008-06-02","dustin","carlos","21005700","ceratophyllum.demersum",0.099437148217636,1,6.7056,0.127388535031847,628,533,572,0.131118881118881
"2008-06-02","dustin","carlos","21005700","elodea.canadensis",0.0206378986866792,1,7.3152,0.0254777070063694,628,533,572,0.0244755244755245
"2008-06-02","dustin","carlos","21005700","chara.spp",0.658536585365854,1,26.8224,0.595541401273885,628,533,572,0.641608391608392
"2008-06-02","dustin","carlos","21005700","najas.spp",0.0168855534709193,1,3.26136,0.0143312101910828,628,533,572,0.0157342657342657
"2008-06-02","dustin","carlos","21005700","lemna.trisulca",0.00938086303939963,1,2.286,0.00796178343949045,628,533,572,0.00874125874125874
"2008-06-02","dustin","carlos","21005700","utricularia.spp",0.232645403377111,1,4.08432,0.197452229299363,628,533,572,0.216783216783217
"2008-06-02","dustin","carlos","21005700","myriophyllum.sibiricum",0.153846153846154,1,5.9436,0.138535031847134,628,533,572,0.152097902097902
"2008-06-02","dustin","carlos","21005700","eleocharis.spp",0.00187617260787992,1,1.49352,0.00159235668789809,628,533,572,0.00174825174825175
"2008-06-02","dustin","carlos","21005700","typha.spp",0.00187617260787992,1,0.6096,0.00159235668789809,628,533,572,0.00174825174825175
"2008-06-02","dustin","carlos","21005700","potamogeton.praelongus",0.0187617260787993,1,4.4196,0.0159235668789809,628,533,572,0.0174825174825175
"2008-06-02","dustin","carlos","21005700","potamogeton.zosterifomis",0.0487804878048781,1,4.08432,0.0414012738853503,628,533,572,0.0454545454545455
"2008-06-02","dustin","carlos","21005700","schoenoplectus.acutus",0.0131332082551595,1,1.46304,0.0111464968152866,628,533,572,0.0122377622377622
"2008-06-02","dustin","carlos","21005700","potamogeton.narrow",0.00375234521575985,1,3.26136,0.00318471337579618,628,533,572,0.0034965034965035
"2008-06-02","dustin","carlos","21005700","mosses.aquatic",0.026266416510319,1,12.8016,0.0238853503184713,628,533,572,0.0244755244755245
"2008-06-03","dustin","belle","47004900","potamogeton.crispus",0.0413533834586466,1,1.18872,0.0411985018726592,267,266,120,0.0916666666666667
"2008-06-04","dustin","carrie","34003200","chara.spp",0.0169491525423729,1,1.12776,0.0166666666666667,60,59,55,0.0181818181818182
"2008-06-04","dustin","carrie","34003200","stuckenia.pectinata",0.0508474576271186,1,0.4572,0.05,60,59,55,0.0545454545454545
"2008-06-04","dustin","carrie","34003200","nuphar.spp",0.0508474576271186,1,0.6096,0.05,60,59,55,0.0545454545454545
"2008-06-04","dustin","carrie","34003200","typha.spp",0.169491525423729,1,0.4572,0.166666666666667,60,59,55,0.181818181818182
"2008-06-04","dustin","carrie","34003200","schoenoplectus.acutus",0.11864406779661,1,0.6096,0.116666666666667,60,59,55,0.127272727272727
"2008-06-04","dustin","carrie","34003200","potamogeton.natans",0.0508474576271186,1,0.6096,0.05,60,59,55,0.0545454545454545
"2008-06-04","dustin","carrie","34003200","mosses.aquatic",0.169491525423729,1,1.0668,0.166666666666667,60,59,55,0.181818181818182
"2008-06-06","newman","blueberry","80003400","ceratophyllum.demersum",0.172872340425532,2.16923076923077,2.2,0.172872340425532,376,376,133,0.398496240601504
"2008-06-06","newman","blueberry","80003400","potamogeton.crispus",0.191489361702128,1.91666666666667,2.6,0.191489361702128,376,376,133,0.0827067669172932
"2008-06-06","newman","blueberry","80003400","najas.flexilis",0.0824468085106383,1.41935483870968,1.8,0.0824468085106383,376,376,133,0.218045112781955
"2008-06-06","newman","blueberry","80003400","vallisneria.americana",0.0132978723404255,1.2,1.7,0.0132978723404255,376,376,133,0.0300751879699248
"2008-06-06","newman","blueberry","80003400","brasenia.schreberi",0.0132978723404255,1,1.5,0.0132978723404255,376,376,133,0.0300751879699248
"2008-06-06","newman","blueberry","80003400","elodea.canadensis",0.0398936170212766,1.2,1.9,0.0398936170212766,376,376,133,0.0977443609022556
"2008-06-06","newman","blueberry","80003400","nymphaea.odorata",0.0292553191489362,1.18181818181818,1,0.0292553191489362,376,376,133,0.0827067669172932
"2008-06-06","newman","blueberry","80003400","chara.spp",0.0904255319148936,1.61764705882353,1.4,0.0904255319148936,376,376,133,0.24812030075188
"2008-06-06","newman","blueberry","80003400","stuckenia.pectinata",0.111702127659574,1.9047619047619,1.5,0.111702127659574,376,376,133,0.278195488721804
"2008-06-06","newman","blueberry","80003400","lemna.minor",0.0212765957446809,1.125,2,0.0212765957446809,376,376,133,0.0225563909774436
"2008-06-06","newman","blueberry","80003400","lemna.trisulca",0.00265957446808511,1,0.4,0.00265957446808511,376,376,133,0.0075187969924812
"2008-06-06","newman","blueberry","80003400","myriophyllum.sibiricum",0.00265957446808511,1,0.3,0.00265957446808511,376,376,133,0.0075187969924812
"2008-06-06","newman","blueberry","80003400","zannichellia.palustris",0.0186170212765957,1.14285714285714,1.6,0.0186170212765957,376,376,133,0.0451127819548872
"2008-06-06","newman","blueberry","80003400","nuphar.variegata",0.0398936170212766,1.2,1.9,0.0398936170212766,376,376,133,0.0977443609022556
"2008-06-06","newman","blueberry","80003400","potamogeton.amplifolius",0.00797872340425532,1.66666666666667,2.4,0.00797872340425532,376,376,133,0.0150375939849624
"2008-06-06","newman","blueberry","80003400","utricularia.vulgaris",0.00265957446808511,2,0.4,0.00265957446808511,376,376,133,0.0075187969924812
"2008-06-06","newman","blueberry","80003400","bidens.beckii",0.0212765957446809,1.25,1.3,0.0212765957446809,376,376,133,0.0451127819548872
"2008-06-06","newman","blueberry","80003400","schoenoplectus.acutus",0.0106382978723404,1,0.9,0.0106382978723404,376,376,133,0.0300751879699248
"2008-06-06","newman","blueberry","80003400","potamogeton.friesii",0.0265957446808511,2.3,0.9,0.0265957446808511,376,376,133,0.075187969924812
"2008-06-06","newman","blueberry","80003400","hippuris.vulgaris",0.0212765957446809,3.375,1,0.0212765957446809,376,376,133,0.0601503759398496
"2008-06-09","dustin","stjames","83004300","algae.filamentous",0.859259259259259,1,4.2672,0.846715328467153,137,135,104,0.903846153846154
"2008-06-09","dustin","stjames","83004300","ceratophyllum.demersum",0.437037037037037,1,4.2672,0.430656934306569,137,135,104,0.490384615384615
"2008-06-09","dustin","stjames","83004300","potamogeton.crispus",0.466666666666667,1,4.2672,0.45985401459854,137,135,104,0.461538461538462
"2008-06-09","dustin","stjames","83004300","potamogeton.richardsonii",0.222222222222222,1,3.07848,0.218978102189781,137,135,104,0.278846153846154
"2008-06-09","dustin","stjames","83004300","stuckenia.pectinata",0.266666666666667,1,4.2672,0.262773722627737,137,135,104,0.317307692307692
"2008-06-09","dustin","stjames","83004300","lemna.minor",0.0888888888888889,1,0.94488,0.0875912408759124,137,135,104,0.115384615384615
"2008-06-09","dustin","stjames","83004300","myriophyllum.sibiricum",0.488888888888889,1,3.9624,0.481751824817518,137,135,104,0.586538461538462
"2008-06-09","dustin","stjames","83004300","typha.spp",0.0444444444444444,1,0.9144,0.0437956204379562,137,135,104,0.0576923076923077
"2008-06-09","dustin","stjames","83004300","potamogeton.zosterifomis",0.17037037037037,1,2.7432,0.167883211678832,137,135,104,0.221153846153846
"2008-06-09","johnson","weaver","27011700","ceratophyllum.demersum",0.12962962962963,1.5,4.2,0.112903225806452,124,108,115,0.121739130434783
"2008-06-09","johnson","weaver","27011700","vallisneria.americana",0.00925925925925926,1,0.9,0.00806451612903226,124,108,115,0.00869565217391304
"2008-06-09","johnson","weaver","27011700","elodea.canadensis",0.00925925925925926,1,0.6,0.00806451612903226,124,108,115,0.00869565217391304
"2008-06-09","johnson","weaver","27011700","nymphaea.odorata",0.0925925925925926,1,1.4,0.0806451612903226,124,108,115,0.0869565217391304
"2008-06-09","johnson","weaver","27011700","chara.spp",0.12037037037037,1.38461538461538,1.8,0.104838709677419,124,108,115,0.11304347826087
"2008-06-09","johnson","weaver","27011700","lemna.minor",0.0277777777777778,1,0.7,0.0241935483870968,124,108,115,0.0260869565217391
"2008-06-09","johnson","weaver","27011700","lemna.trisulca",0.0185185185185185,1,1.1,0.0161290322580645,124,108,115,0.0173913043478261
"2008-06-09","johnson","weaver","27011700","heteranthera.dubia",0.0648148148148148,1,2.9,0.0564516129032258,124,108,115,0.0608695652173913
"2008-06-09","johnson","weaver","27011700","zannichellia.palustris",0.0555555555555556,1,1.1,0.0483870967741935,124,108,115,0.0521739130434783
"2008-06-09","johnson","weaver","27011700","nuphar.variegata",0.00925925925925926,2,1.4,0.00806451612903226,124,108,115,0.00869565217391304
"2008-06-09","johnson","weaver","27011700","potamogeton.zosterifomis",0.0555555555555556,1,1.8,0.0483870967741935,124,108,115,0.0521739130434783
"2008-06-10","johnson","rebecca","27019200","ceratophyllum.demersum",0.248275862068966,1.75,4.2,0.230769230769231,156,145,114,0.307017543859649
"2008-06-10","johnson","rebecca","27019200","potamogeton.crispus",0.868965517241379,2.74418604651163,4.6,0.826923076923077,156,145,114,0.93859649122807
"2008-06-10","johnson","rebecca","27019200","myriophyllum.spicatum",0.296551724137931,1.74418604651163,4.2,0.275641025641026,156,145,114,0.368421052631579
"2008-06-10","johnson","rebecca","27019200","spirodela.polyrhiza",0.00689655172413793,1,0.5,0.00641025641025641,156,145,114,0.0087719298245614
"2008-06-10","johnson","rebecca","27019200","nymphaea.odorata",0.0551724137931034,1,1.6,0.0512820512820513,156,145,114,0.0701754385964912
"2008-06-10","johnson","rebecca","27019200","stuckenia.pectinata",0.0344827586206897,1,1.6,0.032051282051282,156,145,114,0.043859649122807
"2008-06-10","johnson","rebecca","27019200","lemna.minor",0.0275862068965517,1,1.9,0.0256410256410256,156,145,114,0.0350877192982456
"2008-06-10","johnson","rebecca","27019200","potamogeton.pusillus",0.00689655172413793,1,1.1,0.00641025641025641,156,145,114,0.0087719298245614
"2008-06-10","johnson","rebecca","27019200","nuphar.variegata",0.0137931034482759,1,1.8,0.0128205128205128,156,145,114,0.0175438596491228
"2008-06-12","johnson","fish","70006900","ceratophyllum.demersum",0.693548387096774,2.6046511627907,4.4,0.671875,128,124,86,0.895348837209302
"2008-06-12","johnson","fish","70006900","potamogeton.crispus",0.161290322580645,1,3.7,0.15625,128,124,86,0.22093023255814
"2008-06-12","johnson","fish","70006900","vallisneria.americana",0.0241935483870968,1,1.1,0.0234375,128,124,86,0.0348837209302326
"2008-06-12","johnson","fish","70006900","nymphaea.odorata",0.0403225806451613,1,1,0.0390625,128,124,86,0.0581395348837209
"2008-06-12","johnson","fish","70006900","chara.spp",0.032258064516129,1,1.4,0.03125,128,124,86,0.0465116279069767
"2008-06-12","johnson","fish","70006900","stuckenia.pectinata",0.00806451612903226,1,1,0.0078125,128,124,86,0.0116279069767442
"2008-06-12","johnson","fish","70006900","lemna.minor",0.00806451612903226,1,0.7,0.0078125,128,124,86,0.0116279069767442
"2008-06-12","johnson","fish","70006900","myriophyllum.sibiricum",0.137096774193548,1.05882352941176,2.2,0.1328125,128,124,86,0.197674418604651
"2008-06-12","johnson","fish","70006900","heteranthera.dubia",0.104838709677419,1,2,0.1015625,128,124,86,0.151162790697674
"2008-06-12","johnson","fish","70006900","typha.spp",0.00806451612903226,1,0.9,0.0078125,128,124,86,0.0116279069767442
"2008-06-12","johnson","fish","70006900","zannichellia.palustris",0.0241935483870968,1,1,0.0234375,128,124,86,0.0348837209302326
"2008-06-12","johnson","fish","70006900","nuphar.variegata",0.0564516129032258,1,1.4,0.0546875,128,124,86,0.0813953488372093
"2008-06-12","johnson","fish","70006900","potamogeton.nodosus",0.0161290322580645,1,0.7,0.015625,128,124,86,0.0232558139534884
"2008-06-12","sblood","kohlman","62000600","algae.filamentous",0.0229007633587786,1.33333333333333,1.0668,0.0229007633587786,131,131,131,0.0229007633587786
"2008-06-12","sblood","kohlman","62000600","ceratophyllum.demersum",0.610687022900763,1.875,2.37744,0.610687022900763,131,131,131,0.610687022900763
"2008-06-12","sblood","kohlman","62000600","potamogeton.crispus",0.00763358778625954,1,1.73736,0.00763358778625954,131,131,131,0.00763358778625954
"2008-06-12","sblood","kohlman","62000600","spirodela.polyrhiza",0.00763358778625954,1,0.6096,0.00763358778625954,131,131,131,0.00763358778625954
"2008-06-12","sblood","kohlman","62000600","elodea.canadensis",0.0152671755725191,1,1.55448,0.0152671755725191,131,131,131,0.0152671755725191
"2008-06-12","sblood","kohlman","62000600","nymphaea.odorata",0.32824427480916,1.34883720930233,1.2192,0.32824427480916,131,131,131,0.32824427480916
"2008-06-12","sblood","kohlman","62000600","stuckenia.pectinata",0.0534351145038168,1,0.85344,0.0534351145038168,131,131,131,0.0534351145038168
"2008-06-12","sblood","kohlman","62000600","najas.spp",0.00763358778625954,1,0.67056,0.00763358778625954,131,131,131,0.00763358778625954
"2008-06-12","sblood","kohlman","62000600","lemna.minor",0.0229007633587786,1,0.73152,0.0229007633587786,131,131,131,0.0229007633587786
"2008-06-12","sblood","kohlman","62000600","potamogeton.zosteriformis",0.0687022900763359,1,1.79832,0.0687022900763359,131,131,131,0.0687022900763359
"2008-06-12","sblood","kohlman","62000600","algae",0.229007633587786,1.16666666666667,2.37744,0.229007633587786,131,131,131,0.229007633587786
"2008-06-12","sblood","kohlman","62000600","potamogeton.spp",0.0152671755725191,1,0.6096,0.0152671755725191,131,131,131,0.0152671755725191
"2008-06-12","sblood","kohlman","62000600","nuphar.advena",0.0229007633587786,1.33333333333333,0.85344,0.0229007633587786,131,131,131,0.0229007633587786
"2008-06-13","johnson","julia","71014500","elodea.canadensis",0.377358490566038,1.325,3.4,0.377358490566038,106,106,7,0.428571428571429
"2008-06-13","johnson","julia","71014500","chara.spp",0.216981132075472,1.60869565217391,2.8,0.216981132075472,106,106,7,0.857142857142857
"2008-06-13","johnson","julia","71014500","heteranthera.dubia",0.0471698113207547,1,2.1,0.0471698113207547,106,106,7,0.285714285714286
"2008-06-13","johnson","julia","71014500","najas.guadalupensis",0.19811320754717,1.38095238095238,3.2,0.19811320754717,106,106,7,0.714285714285714
"2008-06-13","johnson","rush","71014700","elodea.canadensis",0.625,1.38571428571429,3.8,0.625,112,112,3,0.666666666666667
"2008-06-13","johnson","rush","71014700","nymphaea.odorata",0.0446428571428571,1,1.2,0.0446428571428571,112,112,3,0.333333333333333
"2008-06-13","johnson","rush","71014700","chara.spp",0.0982142857142857,1.45454545454545,1.3,0.0982142857142857,112,112,3,0.333333333333333
"2008-06-13","mccomas","reshanau","02000900","nuphar.variegata",0.0153846153846154,2,1.524,0.0153846153846154,130,130,10,0.1
"2008-06-13","mccomas","reshanau","02000900","potamogeton.narrow",0.00769230769230769,1,0.9144,0.00769230769230769,130,130,10,0.1
"2008-06-16","brasch","hyland","27004800","potamogeton.crispus",0.974789915966387,3.10344827586207,3,0.974789915966387,119,119,31,0.903225806451613
"2008-06-16","johnson","coal","77004600","ceratophyllum.demersum",0.329268292682927,1.17857142857143,5.2,0.23728813559322,118,82,101,0.277227722772277
"2008-06-16","johnson","coal","77004600","potamogeton.crispus",0.426829268292683,1.75,6.1,0.338983050847458,118,82,101,0.386138613861386
"2008-06-16","johnson","coal","77004600","najas.flexilis",0.0121951219512195,1,0.6,0.00847457627118644,118,82,101,0.0099009900990099
"2008-06-16","johnson","coal","77004600","brasenia.schreberi",0.0365853658536585,1,1,0.0254237288135593,118,82,101,0.0297029702970297
"2008-06-16","johnson","coal","77004600","elodea.canadensis",0.158536585365854,1.15384615384615,3.6,0.110169491525424,118,82,101,0.128712871287129
"2008-06-16","johnson","coal","77004600","nymphaea.odorata",0.134146341463415,1,2,0.0932203389830508,118,82,101,0.108910891089109
"2008-06-16","johnson","coal","77004600","chara.spp",0.024390243902439,1,1.2,0.0169491525423729,118,82,101,0.0198019801980198
"2008-06-16","johnson","coal","77004600","lemna.trisulca",0.0121951219512195,1,2.3,0.00847457627118644,118,82,101,0.0099009900990099
"2008-06-16","johnson","coal","77004600","myriophyllum.sibiricum",0.0365853658536585,1,1.7,0.0254237288135593,118,82,101,0.0297029702970297
"2008-06-16","johnson","coal","77004600","potamogeton.pusillus",0.0365853658536585,1,0.8,0.0254237288135593,118,82,101,0.0297029702970297
"2008-06-16","johnson","coal","77004600","heteranthera.dubia",0.0365853658536585,1,1.7,0.0254237288135593,118,82,101,0.0297029702970297
"2008-06-16","johnson","coal","77004600","nuphar.variegata",0.0975609756097561,1,1.2,0.0677966101694915,118,82,101,0.0792079207920792
"2008-06-16","johnson","coal","77004600","potamogeton.amplifolius",0.134146341463415,1.27272727272727,2.5,0.0932203389830508,118,82,101,0.108910891089109
"2008-06-16","johnson","coal","77004600","potamogeton.illinoensis",0.109756097560976,1,2.3,0.076271186440678,118,82,101,0.0891089108910891
"2008-06-16","johnson","coal","77004600","potamogeton.praelongus",0.207317073170732,1.05882352941176,2.9,0.144067796610169,118,82,101,0.168316831683168
"2008-06-16","johnson","coal","77004600","potamogeton.zosterifomis",0.390243902439024,1.12121212121212,5,0.279661016949153,118,82,101,0.326732673267327
"2008-06-16","johnson","coal","77004600","utricularia.vulgaris",0.024390243902439,1,0.7,0.0169491525423729,118,82,101,0.0198019801980198
"2008-06-16","johnson","coal","77004600","bidens.beckii",0.0365853658536585,1.66666666666667,2,0.0254237288135593,118,82,101,0.0297029702970297
"2008-06-16","johnson","coal","77004600","zizania.spp",0.0365853658536585,1,1,0.0254237288135593,118,82,101,0.0297029702970297
"2008-06-16","johnson","coal","77004600","schoenoplectus.acutus",0.0365853658536585,1,1,0.0254237288135593,118,82,101,0.0297029702970297
"2008-06-16","johnson","coal","77004600","potamogeton.robbinsii",0.646341463414634,2.24074074074074,5,0.457627118644068,118,82,101,0.534653465346535
"2008-06-16","johnson","coal","77004600","fontinalis.antipyretica",0.0121951219512195,1,4.2,0.00847457627118644,118,82,101,0.0099009900990099
"2008-06-16","johnson","coal","77004600","equisetum.fluviatile",0.024390243902439,1,1.2,0.0169491525423729,118,82,101,0.0198019801980198
"2008-06-17","mccomas","gleason","27009500","algae.filamentous",0.523255813953488,1.86666666666667,2.7432,0.523255813953488,86,86,81,0.555555555555556
"2008-06-17","mccomas","gleason","27009500","ceratophyllum.demersum",0.430232558139535,1.89189189189189,2.1336,0.430232558139535,86,86,81,0.45679012345679
"2008-06-17","mccomas","gleason","27009500","potamogeton.crispus",0.0116279069767442,1,1.6764,0.0116279069767442,86,86,81,0.0123456790123457
"2008-06-17","mccomas","gleason","27009500","nymphaea.odorata",0.406976744186047,2.71428571428571,2.1336,0.406976744186047,86,86,81,0.432098765432099
"2008-06-17","mccomas","gleason","27009500","lemna.trisulca",0.0116279069767442,1,1.2192,0.0116279069767442,86,86,81,0.0123456790123457
"2008-06-17","mccomas","gleason","27009500","elodea.spp",0.0465116279069767,1,1.8288,0.0465116279069767,86,86,81,0.0493827160493827
"2008-06-17","mccomas","gleason","27009500","typha.spp",0.0232558139534884,4,1.524,0.0232558139534884,86,86,81,0.0246913580246914
"2008-06-17","mccomas","gleason","27009500","nuphar.variegata",0.0116279069767442,1,0.6096,0.0116279069767442,86,86,81,0.0123456790123457
"2008-06-17","mccomas","gleason","27009500","lemnaceae",0.209302325581395,1.05555555555556,2.1336,0.209302325581395,86,86,81,0.222222222222222
"2008-06-19","brasch","cleary","70002200","ceratophyllum.demersum",0.555555555555556,1.525,2.2,0.555555555555556,72,72,72,0.555555555555556
"2008-06-19","brasch","cleary","70002200","potamogeton.crispus",0.194444444444444,1.35714285714286,2.1,0.194444444444444,72,72,72,0.194444444444444
"2008-06-19","brasch","cleary","70002200","potamogeton.foliosus",0.333333333333333,1.79166666666667,1.8,0.333333333333333,72,72,72,0.333333333333333
"2008-06-19","brasch","cleary","70002200","elodea.canadensis",0.777777777777778,2.32142857142857,2.2,0.777777777777778,72,72,72,0.777777777777778
"2008-06-19","brasch","cleary","70002200","chara.spp",0.0277777777777778,1.5,1.5,0.0277777777777778,72,72,72,0.0277777777777778
"2008-06-19","brasch","cleary","70002200","zannichellia.palustris",0.0416666666666667,1.33333333333333,1.9,0.0416666666666667,72,72,72,0.0416666666666667
"2008-06-19","johnson","vails","73015100","ceratophyllum.demersum",0.261194029850746,1.14285714285714,4.4,0.231788079470199,151,134,4,0.5
"2008-06-19","johnson","vails","73015100","stuckenia.pectinata",0.223880597014925,1.06666666666667,4.1,0.198675496688742,151,134,4,0.75
